10.010066052,198000,,mem_load_l3_miss_retired.local_dram,641831053779,100.00,,
20.026846996,269164,,mem_load_l3_miss_retired.local_dram,641078293428,100.00,,
30.043919620,13030799,,mem_load_l3_miss_retired.local_dram,647860103627,100.00,,
40.180167332,26011368,,mem_load_l3_miss_retired.local_dram,648723516848,100.00,,
50.316122530,27314140,,mem_load_l3_miss_retired.local_dram,648914136138,100.00,,
60.462042442,33647192,,mem_load_l3_miss_retired.local_dram,648090598505,100.00,,
70.585953441,33891633,,mem_load_l3_miss_retired.local_dram,649099509693,100.00,,
80.733842719,33084009,,mem_load_l3_miss_retired.local_dram,649735206434,100.00,,
90.876049145,32980786,,mem_load_l3_miss_retired.local_dram,647534957098,100.00,,
100.992012599,34128372,,mem_load_l3_miss_retired.local_dram,648823277293,100.00,,
111.145905398,35320501,,mem_load_l3_miss_retired.local_dram,650032853471,100.00,,
121.301808490,36296308,,mem_load_l3_miss_retired.local_dram,648182400714,100.00,,
131.416103286,36996639,,mem_load_l3_miss_retired.local_dram,648755627525,100.00,,
141.556086760,36865772,,mem_load_l3_miss_retired.local_dram,647289715564,100.00,,
151.669809811,36618248,,mem_load_l3_miss_retired.local_dram,648189715945,100.00,,
161.796039631,34248260,,mem_load_l3_miss_retired.local_dram,647892985109,100.00,,
171.920035493,33130531,,mem_load_l3_miss_retired.local_dram,647161690865,100.00,,
182.030180655,27433807,,mem_load_l3_miss_retired.local_dram,648045763253,100.00,,
192.161846568,24816392,,mem_load_l3_miss_retired.local_dram,650182532807,100.00,,
202.325783798,22652274,,mem_load_l3_miss_retired.local_dram,648410314646,100.00,,
212.450171789,23594804,,mem_load_l3_miss_retired.local_dram,648623132256,100.00,,
222.586204253,28036422,,mem_load_l3_miss_retired.local_dram,648447518472,100.00,,
232.714202501,30547172,,mem_load_l3_miss_retired.local_dram,648812734696,100.00,,
242.861825132,29608552,,mem_load_l3_miss_retired.local_dram,649169961686,100.00,,
252.996064989,30709639,,mem_load_l3_miss_retired.local_dram,648407813942,100.00,,
263.128070501,31407825,,mem_load_l3_miss_retired.local_dram,647356615217,100.00,,
273.240052459,30905963,,mem_load_l3_miss_retired.local_dram,648900400305,100.00,,
283.380055953,30466087,,mem_load_l3_miss_retired.local_dram,647157604670,100.00,,
293.493930906,31635865,,mem_load_l3_miss_retired.local_dram,646908525483,100.00,,
303.598166036,32507675,,mem_load_l3_miss_retired.local_dram,648728635537,100.00,,
313.745783117,33429835,,mem_load_l3_miss_retired.local_dram,648778259757,100.00,,
323.885786546,34411192,,mem_load_l3_miss_retired.local_dram,649767393465,100.00,,
334.033838409,33401272,,mem_load_l3_miss_retired.local_dram,648269955748,100.00,,
344.158157578,26061100,,mem_load_l3_miss_retired.local_dram,648722801484,100.00,,
354.292138389,18296022,,mem_load_l3_miss_retired.local_dram,649430428281,100.00,,
364.453832733,27085429,,mem_load_l3_miss_retired.local_dram,649800141436,100.00,,
374.601995516,34315189,,mem_load_l3_miss_retired.local_dram,648871885284,100.00,,
384.732060259,31652895,,mem_load_l3_miss_retired.local_dram,649430627417,100.00,,
394.882305420,30493434,,mem_load_l3_miss_retired.local_dram,649274090247,100.00,,
405.033786661,32729440,,mem_load_l3_miss_retired.local_dram,648036716468,100.00,,
415.148051827,31388225,,mem_load_l3_miss_retired.local_dram,648179932332,100.00,,
425.293726854,33744409,,mem_load_l3_miss_retired.local_dram,650727620677,100.00,,
435.453729736,34694096,,mem_load_l3_miss_retired.local_dram,648004842593,100.00,,
445.573894781,33186655,,mem_load_l3_miss_retired.local_dram,647647937954,100.00,,
455.688034621,30994057,,mem_load_l3_miss_retired.local_dram,649001804522,100.00,,
465.834113527,31808814,,mem_load_l3_miss_retired.local_dram,648511358201,100.00,,
475.964045583,32877275,,mem_load_l3_miss_retired.local_dram,648089989850,100.00,,
486.089862694,34266933,,mem_load_l3_miss_retired.local_dram,648406993831,100.00,,
496.220090401,33339740,,mem_load_l3_miss_retired.local_dram,647843359821,100.00,,
506.344148902,34535316,,mem_load_l3_miss_retired.local_dram,648210863002,100.00,,
516.478028122,22231273,,mem_load_l3_miss_retired.local_dram,648916817272,100.00,,
526.613881445,27744474,,mem_load_l3_miss_retired.local_dram,648317131126,100.00,,
536.742236795,29210931,,mem_load_l3_miss_retired.local_dram,648363088817,100.00,,
546.881863106,30966795,,mem_load_l3_miss_retired.local_dram,648469662101,100.00,,
557.004032789,30119981,,mem_load_l3_miss_retired.local_dram,647740652871,100.00,,
567.126241023,28941380,,mem_load_l3_miss_retired.local_dram,648720347960,100.00,,
